"true_Nc","target_fis","n_sample","replicate","method","num_N_hypothesized","N_try_max_factor","N_est","bias"
600,0.001,120,5,"betabin_dynamic",15,3,NA,NA
600,0.001,120,6,"wasserstein",15,3,110.041,-0.816598333333333
600,0.001,120,6,"bhd",15,3,153.081,-0.744865
600,0.001,120,6,"betabin",15,3,96,-0.84
600,0.001,120,6,"betabin_dynamic",15,3,NA,NA
600,0.001,120,7,"wasserstein",15,3,110.896,-0.815173333333333
600,0.001,120,7,"bhd",15,3,157.007,-0.738321666666667
600,0.001,120,7,"betabin",15,3,96,-0.84
600,0.001,120,7,"betabin_dynamic",15,3,NA,NA
600,0.001,120,8,"wasserstein",15,3,109.794,-0.81701
600,0.001,120,8,"bhd",15,3,155.573,-0.740711666666667
600,0.001,120,8,"betabin",15,3,96,-0.84
600,0.001,120,8,"betabin_dynamic",15,3,NA,NA
600,0.001,120,9,"wasserstein",15,3,110.325,-0.816125
600,0.001,120,9,"bhd",15,3,149.056,-0.751573333333333
600,0.001,120,9,"betabin",15,3,96,-0.84
600,0.001,120,9,"betabin_dynamic",15,3,NA,NA
600,0.001,120,10,"wasserstein",15,3,109.661,-0.817231666666667
600,0.001,120,10,"bhd",15,3,150.692,-0.748846666666667
600,0.001,120,10,"betabin",15,3,96,-0.84
600,0.001,120,10,"betabin_dynamic",15,3,NA,NA
600,0.001,120,11,"wasserstein",15,3,109.547,-0.817421666666667
600,0.001,120,11,"bhd",15,3,152.534,-0.745776666666667
600,0.001,120,11,"betabin",15,3,96,-0.84
600,0.001,120,11,"betabin_dynamic",15,3,NA,NA
600,0.001,120,12,"wasserstein",15,3,110.098,-0.816503333333333
600,0.001,120,12,"bhd",15,3,156.414,-0.73931
600,0.001,120,12,"betabin",15,3,96,-0.84
600,0.001,120,12,"betabin_dynamic",15,3,NA,NA
600,0.001,120,13,"wasserstein",15,3,110.402,-0.815996666666667
600,0.001,120,13,"bhd",15,3,156.362,-0.739396666666667
600,0.001,120,13,"betabin",15,3,96,-0.84
600,0.001,120,13,"betabin_dynamic",15,3,NA,NA
600,0.001,120,14,"wasserstein",15,3,111.333,-0.814445
600,0.001,120,14,"bhd",15,3,156.783,-0.738695
600,0.001,120,14,"betabin",15,3,96,-0.84
600,0.001,120,14,"betabin_dynamic",15,3,NA,NA
600,0.001,120,15,"wasserstein",15,3,110.459,-0.815901666666667
600,0.001,120,15,"bhd",15,3,151.729,-0.747118333333333
600,0.001,120,15,"betabin",15,3,96,-0.84
600,0.001,120,15,"betabin_dynamic",15,3,NA,NA
600,0.001,120,16,"wasserstein",15,3,109.528,-0.817453333333333
600,0.001,120,16,"bhd",15,3,150.711,-0.748815
600,0.001,120,16,"betabin",15,3,96,-0.84
600,0.001,120,16,"betabin_dynamic",15,3,NA,NA
600,0.001,120,17,"wasserstein",15,3,110.06,-0.816566666666667
600,0.001,120,17,"bhd",15,3,152.136,-0.74644
600,0.001,120,17,"betabin",15,3,96,-0.84
600,0.001,120,17,"betabin_dynamic",15,3,NA,NA
600,0.001,120,18,"wasserstein",15,3,110.972,-0.815046666666667
600,0.001,120,18,"bhd",15,3,155.051,-0.741581666666667
600,0.001,120,18,"betabin",15,3,96,-0.84
600,0.001,120,18,"betabin_dynamic",15,3,NA,NA
600,0.001,120,19,"wasserstein",15,3,110.478,-0.81587
600,0.001,120,19,"bhd",15,3,152.742,-0.74543
600,0.001,120,19,"betabin",15,3,96,-0.84
600,0.001,120,19,"betabin_dynamic",15,3,NA,NA
600,0.001,120,20,"wasserstein",15,3,110.953,-0.815078333333333
600,0.001,120,20,"bhd",15,3,153.052,-0.744913333333333
600,0.001,120,20,"betabin",15,3,96,-0.84
600,0.001,120,20,"betabin_dynamic",15,3,NA,NA
600,0.001,120,1,"wasserstein",15,6,108.595,-0.819008333333333
600,0.001,120,1,"bhd",15,6,192.25,-0.679583333333333
600,0.001,120,1,"betabin",15,6,96,-0.84
600,0.001,120,1,"betabin_dynamic",15,6,NA,NA
600,0.001,120,2,"wasserstein",15,6,109.175,-0.818041666666667
600,0.001,120,2,"bhd",15,6,193.269,-0.677885
600,0.001,120,2,"betabin",15,6,96,-0.84
600,0.001,120,2,"betabin_dynamic",15,6,NA,NA
600,0.001,120,3,"wasserstein",15,6,108.501,-0.819165
600,0.001,120,3,"bhd",15,6,196.393,-0.672678333333333
600,0.001,120,3,"betabin",15,6,96,-0.84
600,0.001,120,3,"betabin_dynamic",15,6,NA,NA
600,0.001,120,4,"wasserstein",15,6,108.865,-0.818558333333333
600,0.001,120,4,"bhd",15,6,193.051,-0.678248333333334
600,0.001,120,4,"betabin",15,6,96,-0.84
600,0.001,120,4,"betabin_dynamic",15,6,NA,NA
600,0.001,120,5,"wasserstein",15,6,109.489,-0.817518333333333
600,0.001,120,5,"bhd",15,6,197.401,-0.670998333333333
600,0.001,120,5,"betabin",15,6,96,-0.84
600,0.001,120,5,"betabin_dynamic",15,6,NA,NA
600,0.001,120,6,"wasserstein",15,6,109.493,-0.817511666666667
600,0.001,120,6,"bhd",15,6,192.611,-0.678981666666666
600,0.001,120,6,"betabin",15,6,96,-0.84
600,0.001,120,6,"betabin_dynamic",15,6,NA,NA
600,0.001,120,7,"wasserstein",15,6,109.448,-0.817586666666667
600,0.001,120,7,"bhd",15,6,193.986,-0.67669
600,0.001,120,7,"betabin",15,6,96,-0.84
600,0.001,120,7,"betabin_dynamic",15,6,NA,NA
600,0.001,120,8,"wasserstein",15,6,108.415,-0.819308333333333
600,0.001,120,8,"bhd",15,6,188.203,-0.686328333333334
600,0.001,120,8,"betabin",15,6,96,-0.84
600,0.001,120,8,"betabin_dynamic",15,6,NA,NA
600,0.001,120,9,"wasserstein",15,6,108.007,-0.819988333333333
600,0.001,120,9,"bhd",15,6,198.707,-0.668821666666667
600,0.001,120,9,"betabin",15,6,96,-0.84
600,0.001,120,9,"betabin_dynamic",15,6,NA,NA
600,0.001,120,10,"wasserstein",15,6,108.229,-0.819618333333333
600,0.001,120,10,"bhd",15,6,195.68,-0.673866666666667
600,0.001,120,10,"betabin",15,6,96,-0.84
600,0.001,120,10,"betabin_dynamic",15,6,NA,NA
600,0.001,120,11,"wasserstein",15,6,109.49,-0.817516666666667
600,0.001,120,11,"bhd",15,6,194.253,-0.676245
600,0.001,120,11,"betabin",15,6,96,-0.84
600,0.001,120,11,"betabin_dynamic",15,6,NA,NA
600,0.001,120,12,"wasserstein",15,6,108.15,-0.81975
600,0.001,120,12,"bhd",15,6,194.74,-0.675433333333333
600,0.001,120,12,"betabin",15,6,96,-0.84
600,0.001,120,12,"betabin_dynamic",15,6,NA,NA
600,0.001,120,13,"wasserstein",15,6,108.813,-0.818645
600,0.001,120,13,"bhd",15,6,194.564,-0.675726666666667
600,0.001,120,13,"betabin",15,6,96,-0.84
600,0.001,120,13,"betabin_dynamic",15,6,NA,NA
600,0.001,120,14,"wasserstein",15,6,108.819,-0.818635
600,0.001,120,14,"bhd",15,6,188.549,-0.685751666666667
600,0.001,120,14,"betabin",15,6,96,-0.84
600,0.001,120,14,"betabin_dynamic",15,6,NA,NA
600,0.001,120,15,"wasserstein",15,6,110.078,-0.816536666666667
600,0.001,120,15,"bhd",15,6,190.027,-0.683288333333333
600,0.001,120,15,"betabin",15,6,96,-0.84
600,0.001,120,15,"betabin_dynamic",15,6,NA,NA
600,0.001,120,16,"wasserstein",15,6,109.129,-0.818118333333333
600,0.001,120,16,"bhd",15,6,189.798,-0.68367
600,0.001,120,16,"betabin",15,6,96,-0.84
600,0.001,120,16,"betabin_dynamic",15,6,NA,NA
600,0.001,120,17,"wasserstein",15,6,108.642,-0.81893
600,0.001,120,17,"bhd",15,6,191.85,-0.68025
600,0.001,120,17,"betabin",15,6,96,-0.84
600,0.001,120,17,"betabin_dynamic",15,6,NA,NA
600,0.001,120,18,"wasserstein",15,6,108.457,-0.819238333333333
600,0.001,120,18,"bhd",15,6,194.781,-0.675365
600,0.001,120,18,"betabin",15,6,96,-0.84
600,0.001,120,18,"betabin_dynamic",15,6,NA,NA
600,0.001,120,19,"wasserstein",15,6,108.771,-0.818715
600,0.001,120,19,"bhd",15,6,196.89,-0.67185
600,0.001,120,19,"betabin",15,6,96,-0.84
600,0.001,120,19,"betabin_dynamic",15,6,NA,NA
600,0.001,120,20,"wasserstein",15,6,106.887,-0.821855
600,0.001,120,20,"bhd",15,6,190.103,-0.683161666666667
600,0.001,120,20,"betabin",15,6,96,-0.84
600,0.001,120,20,"betabin_dynamic",15,6,NA,NA
600,0.001,120,1,"wasserstein",51,3,107.606,-0.820656666666667
600,0.001,120,1,"bhd",51,3,143.129,-0.761451666666667
600,0.001,120,1,"betabin",51,3,96,-0.84
600,0.001,120,1,"betabin_dynamic",51,3,NA,NA
600,0.001,120,2,"wasserstein",51,3,106.64,-0.822266666666667
600,0.001,120,2,"bhd",51,3,137.75,-0.770416666666667
600,0.001,120,2,"betabin",51,3,96,-0.84
600,0.001,120,2,"betabin_dynamic",51,3,NA,NA
600,0.001,120,3,"wasserstein",51,3,106.692,-0.82218
600,0.001,120,3,"bhd",51,3,134.502,-0.77583
600,0.001,120,3,"betabin",51,3,96,-0.84
600,0.001,120,3,"betabin_dynamic",51,3,NA,NA
600,0.001,120,4,"wasserstein",51,3,107.114,-0.821476666666667
600,0.001,120,4,"bhd",51,3,141.603,-0.763995
600,0.001,120,4,"betabin",51,3,96,-0.84
600,0.001,120,4,"betabin_dynamic",51,3,NA,NA
600,0.001,120,5,"wasserstein",51,3,106.079,-0.823201666666667
600,0.001,120,5,"bhd",51,3,138.944,-0.768426666666667
600,0.001,120,5,"betabin",51,3,96,-0.84
600,0.001,120,5,"betabin_dynamic",51,3,NA,NA
600,0.001,120,6,"wasserstein",51,3,107.051,-0.821581666666667
600,0.001,120,6,"bhd",51,3,140.534,-0.765776666666667
600,0.001,120,6,"betabin",51,3,96,-0.84
600,0.001,120,6,"betabin_dynamic",51,3,NA,NA
600,0.001,120,7,"wasserstein",51,3,107.003,-0.821661666666667
600,0.001,120,7,"bhd",51,3,138.138,-0.76977
600,0.001,120,7,"betabin",51,3,96,-0.84
600,0.001,120,7,"betabin_dynamic",51,3,NA,NA
600,0.001,120,8,"wasserstein",51,3,106.774,-0.822043333333333
600,0.001,120,8,"bhd",51,3,141.89,-0.763516666666667
600,0.001,120,8,"betabin",51,3,96,-0.84
600,0.001,120,8,"betabin_dynamic",51,3,NA,NA
600,0.001,120,9,"wasserstein",51,3,107.104,-0.821493333333333
600,0.001,120,9,"bhd",51,3,143.487,-0.760855
600,0.001,120,9,"betabin",51,3,96,-0.84
600,0.001,120,9,"betabin_dynamic",51,3,NA,NA
600,0.001,120,10,"wasserstein",51,3,106.293,-0.822845
600,0.001,120,10,"bhd",51,3,140.407,-0.765988333333333
600,0.001,120,10,"betabin",51,3,96,-0.84
600,0.001,120,10,"betabin_dynamic",51,3,NA,NA
600,0.001,120,11,"wasserstein",51,3,106.235,-0.822941666666667
600,0.001,120,11,"bhd",51,3,135.242,-0.774596666666667
600,0.001,120,11,"betabin",51,3,96,-0.84
600,0.001,120,11,"betabin_dynamic",51,3,360,-0.4
600,0.001,120,12,"wasserstein",51,3,106.546,-0.822423333333333
600,0.001,120,12,"bhd",51,3,137.63,-0.770616666666667
600,0.001,120,12,"betabin",51,3,96,-0.84
600,0.001,120,12,"betabin_dynamic",51,3,NA,NA
600,0.001,120,13,"wasserstein",51,3,106.772,-0.822046666666667
600,0.001,120,13,"bhd",51,3,135.48,-0.7742
600,0.001,120,13,"betabin",51,3,96,-0.84
600,0.001,120,13,"betabin_dynamic",51,3,NA,NA
600,0.001,120,14,"wasserstein",51,3,106.854,-0.82191
600,0.001,120,14,"bhd",51,3,135.733,-0.773778333333333
600,0.001,120,14,"betabin",51,3,96,-0.84
600,0.001,120,14,"betabin_dynamic",51,3,NA,NA
600,0.001,120,15,"wasserstein",51,3,107.26,-0.821233333333333
600,0.001,120,15,"bhd",51,3,139.696,-0.767173333333333
600,0.001,120,15,"betabin",51,3,96,-0.84
600,0.001,120,15,"betabin_dynamic",51,3,NA,NA
600,0.001,120,16,"wasserstein",51,3,107.107,-0.821488333333333
600,0.001,120,16,"bhd",51,3,139.617,-0.767305
600,0.001,120,16,"betabin",51,3,96,-0.84
600,0.001,120,16,"betabin_dynamic",51,3,NA,NA
600,0.001,120,17,"wasserstein",51,3,107.429,-0.820951666666667
600,0.001,120,17,"bhd",51,3,142.202,-0.762996666666667
600,0.001,120,17,"betabin",51,3,96,-0.84
600,0.001,120,17,"betabin_dynamic",51,3,NA,NA
600,0.001,120,18,"wasserstein",51,3,107.596,-0.820673333333333
600,0.001,120,18,"bhd",51,3,138.036,-0.76994
600,0.001,120,18,"betabin",51,3,96,-0.84
600,0.001,120,18,"betabin_dynamic",51,3,NA,NA
600,0.001,120,19,"wasserstein",51,3,106.733,-0.822111666666667
600,0.001,120,19,"bhd",51,3,140.524,-0.765793333333333
600,0.001,120,19,"betabin",51,3,96,-0.84
600,0.001,120,19,"betabin_dynamic",51,3,NA,NA
600,0.001,120,20,"wasserstein",51,3,106.731,-0.822115
600,0.001,120,20,"bhd",51,3,137.542,-0.770763333333333
600,0.001,120,20,"betabin",51,3,96,-0.84
600,0.001,120,20,"betabin_dynamic",51,3,NA,NA
600,0.001,120,1,"wasserstein",51,6,109.443,-0.817595
600,0.001,120,1,"bhd",51,6,159.623,-0.733961666666666
600,0.001,120,1,"betabin",51,6,96,-0.84
600,0.001,120,1,"betabin_dynamic",51,6,NA,NA
600,0.001,120,2,"wasserstein",51,6,107.488,-0.820853333333333
600,0.001,120,2,"bhd",51,6,158.158,-0.736403333333334
600,0.001,120,2,"betabin",51,6,96,-0.84
600,0.001,120,2,"betabin_dynamic",51,6,NA,NA
600,0.001,120,3,"wasserstein",51,6,107.438,-0.820936666666667
600,0.001,120,3,"bhd",51,6,160.646,-0.732256666666667
600,0.001,120,3,"betabin",51,6,96,-0.84
600,0.001,120,3,"betabin_dynamic",51,6,NA,NA
600,0.001,120,4,"wasserstein",51,6,108.303,-0.819495
600,0.001,120,4,"bhd",51,6,155.448,-0.74092
600,0.001,120,4,"betabin",51,6,96,-0.84
600,0.001,120,4,"betabin_dynamic",51,6,NA,NA
600,0.001,120,5,"wasserstein",51,6,107.799,-0.820335
600,0.001,120,5,"bhd",51,6,157.387,-0.737688333333333
600,0.001,120,5,"betabin",51,6,96,-0.84
600,0.001,120,5,"betabin_dynamic",51,6,NA,NA
600,0.001,120,6,"wasserstein",51,6,108.057,-0.819905
600,0.001,120,6,"bhd",51,6,161.486,-0.730856666666666
600,0.001,120,6,"betabin",51,6,96,-0.84
600,0.001,120,6,"betabin_dynamic",51,6,NA,NA
600,0.001,120,7,"wasserstein",51,6,108.374,-0.819376666666667
600,0.001,120,7,"bhd",51,6,154.322,-0.742796666666667
600,0.001,120,7,"betabin",51,6,96,-0.84
600,0.001,120,7,"betabin_dynamic",51,6,NA,NA
600,0.001,120,8,"wasserstein",51,6,108.52,-0.819133333333333
600,0.001,120,8,"bhd",51,6,157.92,-0.7368
600,0.001,120,8,"betabin",51,6,96,-0.84
600,0.001,120,8,"betabin_dynamic",51,6,NA,NA
600,0.001,120,9,"wasserstein",51,6,108.719,-0.818801666666667
600,0.001,120,9,"bhd",51,6,162.185,-0.729691666666667
600,0.001,120,9,"betabin",51,6,96,-0.84
600,0.001,120,9,"betabin_dynamic",51,6,NA,NA
600,0.001,120,10,"wasserstein",51,6,108.982,-0.818363333333333
600,0.001,120,10,"bhd",51,6,157.468,-0.737553333333333
600,0.001,120,10,"betabin",51,6,96,-0.84
600,0.001,120,10,"betabin_dynamic",51,6,NA,NA
600,0.001,120,11,"wasserstein",51,6,108.904,-0.818493333333333
600,0.001,120,11,"bhd",51,6,159.902,-0.733496666666667
600,0.001,120,11,"betabin",51,6,96,-0.84
600,0.001,120,11,"betabin_dynamic",51,6,NA,NA
600,0.001,120,12,"wasserstein",51,6,109.318,-0.817803333333333
600,0.001,120,12,"bhd",51,6,159.343,-0.734428333333333
600,0.001,120,12,"betabin",51,6,96,-0.84
600,0.001,120,12,"betabin_dynamic",51,6,NA,NA
600,0.001,120,13,"wasserstein",51,6,108.321,-0.819465
600,0.001,120,13,"bhd",51,6,161.649,-0.730585
600,0.001,120,13,"betabin",51,6,96,-0.84
600,0.001,120,13,"betabin_dynamic",51,6,NA,NA
600,0.001,120,14,"wasserstein",51,6,108.661,-0.818898333333333
600,0.001,120,14,"bhd",51,6,159.159,-0.734735
600,0.001,120,14,"betabin",51,6,96,-0.84
600,0.001,120,14,"betabin_dynamic",51,6,NA,NA
600,0.001,120,15,"wasserstein",51,6,107.212,-0.821313333333333
600,0.001,120,15,"bhd",51,6,153.497,-0.744171666666667
600,0.001,120,15,"betabin",51,6,96,-0.84
600,0.001,120,15,"betabin_dynamic",51,6,NA,NA
600,0.001,120,16,"wasserstein",51,6,107.514,-0.82081
600,0.001,120,16,"bhd",51,6,149.114,-0.751476666666666
600,0.001,120,16,"betabin",51,6,96,-0.84
600,0.001,120,16,"betabin_dynamic",51,6,NA,NA
600,0.001,120,17,"wasserstein",51,6,106.624,-0.822293333333333
600,0.001,120,17,"bhd",51,6,151.139,-0.748101666666667
600,0.001,120,17,"betabin",51,6,96,-0.84
600,0.001,120,17,"betabin_dynamic",51,6,NA,NA
600,0.001,120,18,"wasserstein",51,6,108.314,-0.819476666666667
600,0.001,120,18,"bhd",51,6,161.316,-0.73114
600,0.001,120,18,"betabin",51,6,96,-0.84
600,0.001,120,18,"betabin_dynamic",51,6,NA,NA
600,0.001,120,19,"wasserstein",51,6,108.91,-0.818483333333333
600,0.001,120,19,"bhd",51,6,160.924,-0.731793333333333
600,0.001,120,19,"betabin",51,6,96,-0.84
600,0.001,120,19,"betabin_dynamic",51,6,NA,NA
600,0.001,120,20,"wasserstein",51,6,108.909,-0.818485
600,0.001,120,20,"bhd",51,6,161.673,-0.730545
600,0.001,120,20,"betabin",51,6,96,-0.84
600,0.001,120,20,"betabin_dynamic",51,6,NA,NA
600,0.001,180,1,"wasserstein",15,3,159.26,-0.734566666666667
600,0.001,180,1,"bhd",15,3,254.925,-0.575125
600,0.001,180,1,"betabin",15,3,144,-0.76
600,0.001,180,1,"betabin_dynamic",15,3,NA,NA
600,0.001,180,2,"wasserstein",15,3,161.41,-0.730983333333333
600,0.001,180,2,"bhd",15,3,288.485,-0.519191666666667
600,0.001,180,2,"betabin",15,3,144,-0.76
600,0.001,180,2,"betabin_dynamic",15,3,540,-0.1
600,0.001,180,3,"wasserstein",15,3,161.105,-0.731491666666667
600,0.001,180,3,"bhd",15,3,285.78,-0.5237
600,0.001,180,3,"betabin",15,3,144,-0.76
600,0.001,180,3,"betabin_dynamic",15,3,NA,NA
600,0.001,180,4,"wasserstein",15,3,161.81,-0.730316666666667
600,0.001,180,4,"bhd",15,3,270.515,-0.549141666666667
600,0.001,180,4,"betabin",15,3,144,-0.76
600,0.001,180,4,"betabin_dynamic",15,3,NA,NA
600,0.001,180,5,"wasserstein",15,3,161.845,-0.730258333333333
600,0.001,180,5,"bhd",15,3,268.08,-0.5532
600,0.001,180,5,"betabin",15,3,144,-0.76
600,0.001,180,5,"betabin_dynamic",15,3,NA,NA
600,0.001,180,6,"wasserstein",15,3,159.3,-0.7345
600,0.001,180,6,"bhd",15,3,263.35,-0.561083333333333
600,0.001,180,6,"betabin",15,3,144,-0.76
600,0.001,180,6,"betabin_dynamic",15,3,NA,NA
600,0.001,180,7,"wasserstein",15,3,160.69,-0.732183333333333
600,0.001,180,7,"bhd",15,3,269.635,-0.550608333333333
600,0.001,180,7,"betabin",15,3,144,-0.76
600,0.001,180,7,"betabin_dynamic",15,3,540,-0.1
600,0.001,180,8,"wasserstein",15,3,161.405,-0.730991666666667
600,0.001,180,8,"bhd",15,3,283.945,-0.526758333333333
600,0.001,180,8,"betabin",15,3,144,-0.76
600,0.001,180,8,"betabin_dynamic",15,3,NA,NA
600,0.001,180,9,"wasserstein",15,3,160.99,-0.731683333333333
600,0.001,180,9,"bhd",15,3,291.175,-0.514708333333333
600,0.001,180,9,"betabin",15,3,144,-0.76
600,0.001,180,9,"betabin_dynamic",15,3,NA,NA
600,0.001,180,10,"wasserstein",15,3,161.54,-0.730766666666667
600,0.001,180,10,"bhd",15,3,274.75,-0.542083333333333
600,0.001,180,10,"betabin",15,3,144,-0.76
600,0.001,180,10,"betabin_dynamic",15,3,540,-0.1
600,0.001,180,11,"wasserstein",15,3,158.975,-0.735041666666667
600,0.001,180,11,"bhd",15,3,254.77,-0.575383333333333
600,0.001,180,11,"betabin",15,3,144,-0.76
600,0.001,180,11,"betabin_dynamic",15,3,NA,NA
600,0.001,180,12,"wasserstein",15,3,161.985,-0.730025
600,0.001,180,12,"bhd",15,3,283.575,-0.527375
600,0.001,180,12,"betabin",15,3,144,-0.76
600,0.001,180,12,"betabin_dynamic",15,3,NA,NA
600,0.001,180,13,"wasserstein",15,3,162.12,-0.7298
600,0.001,180,13,"bhd",15,3,283.255,-0.527908333333333
600,0.001,180,13,"betabin",15,3,144,-0.76
600,0.001,180,13,"betabin_dynamic",15,3,540,-0.1
600,0.001,180,14,"wasserstein",15,3,163.13,-0.728116666666667
600,0.001,180,14,"bhd",15,3,282.58,-0.529033333333333
600,0.001,180,14,"betabin",15,3,144,-0.76
600,0.001,180,14,"betabin_dynamic",15,3,NA,NA
600,0.001,180,15,"wasserstein",15,3,161.115,-0.731475
600,0.001,180,15,"bhd",15,3,277.03,-0.538283333333333
600,0.001,180,15,"betabin",15,3,144,-0.76
600,0.001,180,15,"betabin_dynamic",15,3,NA,NA
600,0.001,180,16,"wasserstein",15,3,158.585,-0.735691666666667
600,0.001,180,16,"bhd",15,3,266.715,-0.555475
600,0.001,180,16,"betabin",15,3,144,-0.76
600,0.001,180,16,"betabin_dynamic",15,3,540,-0.1
600,0.001,180,17,"wasserstein",15,3,159.265,-0.734558333333333
600,0.001,180,17,"bhd",15,3,275.47,-0.540883333333333
600,0.001,180,17,"betabin",15,3,144,-0.76
600,0.001,180,17,"betabin_dynamic",15,3,540,-0.1
600,0.001,180,18,"wasserstein",15,3,160.415,-0.732641666666667
600,0.001,180,18,"bhd",15,3,272.8,-0.545333333333333
600,0.001,180,18,"betabin",15,3,144,-0.76
600,0.001,180,18,"betabin_dynamic",15,3,NA,NA
600,0.001,180,19,"wasserstein",15,3,162.245,-0.729591666666667
600,0.001,180,19,"bhd",15,3,287.635,-0.520608333333333
600,0.001,180,19,"betabin",15,3,144,-0.76
600,0.001,180,19,"betabin_dynamic",15,3,NA,NA
600,0.001,180,20,"wasserstein",15,3,163.075,-0.728208333333333
600,0.001,180,20,"bhd",15,3,271.91,-0.546816666666667
600,0.001,180,20,"betabin",15,3,144,-0.76
600,0.001,180,20,"betabin_dynamic",15,3,NA,NA
600,0.001,180,1,"wasserstein",15,6,164.43,-0.72595
600,0.001,180,1,"bhd",15,6,379.71,-0.36715
600,0.001,180,1,"betabin",15,6,144,-0.76
600,0.001,180,1,"betabin_dynamic",15,6,NA,NA
600,0.001,180,2,"wasserstein",15,6,167.095,-0.721508333333333
600,0.001,180,2,"bhd",15,6,376.045,-0.373258333333333
600,0.001,180,2,"betabin",15,6,144,-0.76
600,0.001,180,2,"betabin_dynamic",15,6,1080,0.8
600,0.001,180,3,"wasserstein",15,6,163.76,-0.727066666666667
600,0.001,180,3,"bhd",15,6,361.015,-0.398308333333333
600,0.001,180,3,"betabin",15,6,144,-0.76
600,0.001,180,3,"betabin_dynamic",15,6,1080,0.8
600,0.001,180,4,"wasserstein",15,6,167.445,-0.720925
600,0.001,180,4,"bhd",15,6,367.015,-0.388308333333333
600,0.001,180,4,"betabin",15,6,144,-0.76
600,0.001,180,4,"betabin_dynamic",15,6,NA,NA
600,0.001,180,5,"wasserstein",15,6,165.43,-0.724283333333333
600,0.001,180,5,"bhd",15,6,398.095,-0.336508333333333
600,0.001,180,5,"betabin",15,6,144,-0.76
600,0.001,180,5,"betabin_dynamic",15,6,NA,NA
600,0.001,180,6,"wasserstein",15,6,159.74,-0.733766666666667
600,0.001,180,6,"bhd",15,6,368.345,-0.386091666666667
600,0.001,180,6,"betabin",15,6,144,-0.76
600,0.001,180,6,"betabin_dynamic",15,6,NA,NA
600,0.001,180,7,"wasserstein",15,6,168.765,-0.718725
600,0.001,180,7,"bhd",15,6,384.765,-0.358725
600,0.001,180,7,"betabin",15,6,144,-0.76
600,0.001,180,7,"betabin_dynamic",15,6,NA,NA
600,0.001,180,8,"wasserstein",15,6,171.445,-0.714258333333333
600,0.001,180,8,"bhd",15,6,375.7,-0.373833333333333
600,0.001,180,8,"betabin",15,6,144,-0.76
600,0.001,180,8,"betabin_dynamic",15,6,NA,NA
600,0.001,180,9,"wasserstein",15,6,159.745,-0.733758333333333
600,0.001,180,9,"bhd",15,6,384.74,-0.358766666666667
600,0.001,180,9,"betabin",15,6,144,-0.76
600,0.001,180,9,"betabin_dynamic",15,6,NA,NA
600,0.001,180,10,"wasserstein",15,6,165.43,-0.724283333333333
600,0.001,180,10,"bhd",15,6,372.385,-0.379358333333334
600,0.001,180,10,"betabin",15,6,144,-0.76
600,0.001,180,10,"betabin_dynamic",15,6,NA,NA
600,0.001,180,11,"wasserstein",15,6,164.425,-0.725958333333333
600,0.001,180,11,"bhd",15,6,365.355,-0.391075
600,0.001,180,11,"betabin",15,6,144,-0.76
600,0.001,180,11,"betabin_dynamic",15,6,NA,NA
600,0.001,180,12,"wasserstein",15,6,166.425,-0.722625
600,0.001,180,12,"bhd",15,6,352.995,-0.411675
600,0.001,180,12,"betabin",15,6,144,-0.76
600,0.001,180,12,"betabin_dynamic",15,6,1080,0.8
600,0.001,180,13,"wasserstein",15,6,162.76,-0.728733333333333
600,0.001,180,13,"bhd",15,6,367.025,-0.388291666666667
600,0.001,180,13,"betabin",15,6,144,-0.76
600,0.001,180,13,"betabin_dynamic",15,6,1080,0.8
600,0.001,180,14,"wasserstein",15,6,165.76,-0.723733333333333
600,0.001,180,14,"bhd",15,6,378.06,-0.3699
600,0.001,180,14,"betabin",15,6,144,-0.76
600,0.001,180,14,"betabin_dynamic",15,6,NA,NA
600,0.001,180,15,"wasserstein",15,6,165.435,-0.724275
600,0.001,180,15,"bhd",15,6,392.425,-0.345958333333333
600,0.001,180,15,"betabin",15,6,144,-0.76
600,0.001,180,15,"betabin_dynamic",15,6,NA,NA
600,0.001,180,16,"wasserstein",15,6,162.09,-0.72985
600,0.001,180,16,"bhd",15,6,363.045,-0.394925
600,0.001,180,16,"betabin",15,6,144,-0.76
600,0.001,180,16,"betabin_dynamic",15,6,NA,NA
600,0.001,180,17,"wasserstein",15,6,165.095,-0.724841666666667
600,0.001,180,17,"bhd",15,6,364.365,-0.392725
600,0.001,180,17,"betabin",15,6,144,-0.76
600,0.001,180,17,"betabin_dynamic",15,6,1080,0.8
600,0.001,180,18,"wasserstein",15,6,162.08,-0.729866666666667
600,0.001,180,18,"bhd",15,6,350.64,-0.4156
600,0.001,180,18,"betabin",15,6,144,-0.76
600,0.001,180,18,"betabin_dynamic",15,6,1080,0.8
600,0.001,180,19,"wasserstein",15,6,161.42,-0.730966666666667
600,0.001,180,19,"bhd",15,6,371.38,-0.381033333333333
600,0.001,180,19,"betabin",15,6,144,-0.76
600,0.001,180,19,"betabin_dynamic",15,6,NA,NA
600,0.001,180,20,"wasserstein",15,6,164.755,-0.725408333333333
600,0.001,180,20,"bhd",15,6,380.41,-0.365983333333333
600,0.001,180,20,"betabin",15,6,144,-0.76
600,0.001,180,20,"betabin_dynamic",15,6,1080,0.8
600,0.001,180,1,"wasserstein",51,3,155.545,-0.740758333333333
600,0.001,180,1,"bhd",51,3,264.74,-0.558766666666667
