true_Nc,target_fis,n_sample_prop,n_loci,num_N_hypothesized,N_try_max_factor,replicate,method,num_N_hypothesized,N_try_max_factor,N_est
600,0.001,0.2,5000,15,3,18,bhd,15,3,155.051
600,0.001,0.2,5000,15,3,18,betabin,15,3,96
600,0.001,0.2,5000,15,3,18,betabin_dynamic,15,3,NA
600,0.001,0.2,5000,15,3,19,wasserstein,15,3,110.478
600,0.001,0.2,5000,15,3,19,bhd,15,3,152.742
600,0.001,0.2,5000,15,3,19,betabin,15,3,96
600,0.001,0.2,5000,15,3,19,betabin_dynamic,15,3,NA
600,0.001,0.2,5000,15,3,20,wasserstein,15,3,110.953
600,0.001,0.2,5000,15,3,20,bhd,15,3,153.052
600,0.001,0.2,5000,15,3,20,betabin,15,3,96
600,0.001,0.2,5000,15,3,20,betabin_dynamic,15,3,NA
600,0.001,0.2,5000,15,6,1,wasserstein,15,6,108.595
600,0.001,0.2,5000,15,6,1,bhd,15,6,192.25
600,0.001,0.2,5000,15,6,1,betabin,15,6,96
600,0.001,0.2,5000,15,6,1,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,2,wasserstein,15,6,109.175
600,0.001,0.2,5000,15,6,2,bhd,15,6,193.269
600,0.001,0.2,5000,15,6,2,betabin,15,6,96
600,0.001,0.2,5000,15,6,2,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,3,wasserstein,15,6,108.501
600,0.001,0.2,5000,15,6,3,bhd,15,6,196.393
600,0.001,0.2,5000,15,6,3,betabin,15,6,96
600,0.001,0.2,5000,15,6,3,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,4,wasserstein,15,6,108.865
600,0.001,0.2,5000,15,6,4,bhd,15,6,193.051
600,0.001,0.2,5000,15,6,4,betabin,15,6,96
600,0.001,0.2,5000,15,6,4,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,5,wasserstein,15,6,109.489
600,0.001,0.2,5000,15,6,5,bhd,15,6,197.401
600,0.001,0.2,5000,15,6,5,betabin,15,6,96
600,0.001,0.2,5000,15,6,5,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,6,wasserstein,15,6,109.493
600,0.001,0.2,5000,15,6,6,bhd,15,6,192.611
600,0.001,0.2,5000,15,6,6,betabin,15,6,96
600,0.001,0.2,5000,15,6,6,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,7,wasserstein,15,6,109.448
600,0.001,0.2,5000,15,6,7,bhd,15,6,193.986
600,0.001,0.2,5000,15,6,7,betabin,15,6,96
600,0.001,0.2,5000,15,6,7,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,8,wasserstein,15,6,108.415
600,0.001,0.2,5000,15,6,8,bhd,15,6,188.203
600,0.001,0.2,5000,15,6,8,betabin,15,6,96
600,0.001,0.2,5000,15,6,8,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,9,wasserstein,15,6,108.007
600,0.001,0.2,5000,15,6,9,bhd,15,6,198.707
600,0.001,0.2,5000,15,6,9,betabin,15,6,96
600,0.001,0.2,5000,15,6,9,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,10,wasserstein,15,6,108.229
600,0.001,0.2,5000,15,6,10,bhd,15,6,195.68
600,0.001,0.2,5000,15,6,10,betabin,15,6,96
600,0.001,0.2,5000,15,6,10,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,11,wasserstein,15,6,109.49
600,0.001,0.2,5000,15,6,11,bhd,15,6,194.253
600,0.001,0.2,5000,15,6,11,betabin,15,6,96
600,0.001,0.2,5000,15,6,11,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,12,wasserstein,15,6,108.15
600,0.001,0.2,5000,15,6,12,bhd,15,6,194.74
600,0.001,0.2,5000,15,6,12,betabin,15,6,96
600,0.001,0.2,5000,15,6,12,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,13,wasserstein,15,6,108.813
600,0.001,0.2,5000,15,6,13,bhd,15,6,194.564
600,0.001,0.2,5000,15,6,13,betabin,15,6,96
600,0.001,0.2,5000,15,6,13,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,14,wasserstein,15,6,108.819
600,0.001,0.2,5000,15,6,14,bhd,15,6,188.549
600,0.001,0.2,5000,15,6,14,betabin,15,6,96
600,0.001,0.2,5000,15,6,14,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,15,wasserstein,15,6,110.078
600,0.001,0.2,5000,15,6,15,bhd,15,6,190.027
600,0.001,0.2,5000,15,6,15,betabin,15,6,96
600,0.001,0.2,5000,15,6,15,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,16,wasserstein,15,6,109.129
600,0.001,0.2,5000,15,6,16,bhd,15,6,189.798
600,0.001,0.2,5000,15,6,16,betabin,15,6,96
600,0.001,0.2,5000,15,6,16,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,17,wasserstein,15,6,108.642
600,0.001,0.2,5000,15,6,17,bhd,15,6,191.85
600,0.001,0.2,5000,15,6,17,betabin,15,6,96
600,0.001,0.2,5000,15,6,17,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,18,wasserstein,15,6,108.457
600,0.001,0.2,5000,15,6,18,bhd,15,6,194.781
600,0.001,0.2,5000,15,6,18,betabin,15,6,96
600,0.001,0.2,5000,15,6,18,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,19,wasserstein,15,6,108.771
600,0.001,0.2,5000,15,6,19,bhd,15,6,196.89
600,0.001,0.2,5000,15,6,19,betabin,15,6,96
600,0.001,0.2,5000,15,6,19,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,15,6,20,wasserstein,15,6,106.887
600,0.001,0.2,5000,15,6,20,bhd,15,6,190.103
600,0.001,0.2,5000,15,6,20,betabin,15,6,96
600,0.001,0.2,5000,15,6,20,betabin_dynamic,15,6,NA
600,0.001,0.2,5000,51,3,1,wasserstein,51,3,107.606
600,0.001,0.2,5000,51,3,1,bhd,51,3,143.129
600,0.001,0.2,5000,51,3,1,betabin,51,3,96
600,0.001,0.2,5000,51,3,1,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,2,wasserstein,51,3,106.64
600,0.001,0.2,5000,51,3,2,bhd,51,3,137.75
600,0.001,0.2,5000,51,3,2,betabin,51,3,96
600,0.001,0.2,5000,51,3,2,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,3,wasserstein,51,3,106.692
600,0.001,0.2,5000,51,3,3,bhd,51,3,134.502
600,0.001,0.2,5000,51,3,3,betabin,51,3,96
600,0.001,0.2,5000,51,3,3,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,4,wasserstein,51,3,107.114
600,0.001,0.2,5000,51,3,4,bhd,51,3,141.603
600,0.001,0.2,5000,51,3,4,betabin,51,3,96
600,0.001,0.2,5000,51,3,4,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,5,wasserstein,51,3,106.079
600,0.001,0.2,5000,51,3,5,bhd,51,3,138.944
600,0.001,0.2,5000,51,3,5,betabin,51,3,96
600,0.001,0.2,5000,51,3,5,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,6,wasserstein,51,3,107.051
600,0.001,0.2,5000,51,3,6,bhd,51,3,140.534
600,0.001,0.2,5000,51,3,6,betabin,51,3,96
600,0.001,0.2,5000,51,3,6,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,7,wasserstein,51,3,107.003
600,0.001,0.2,5000,51,3,7,bhd,51,3,138.138
600,0.001,0.2,5000,51,3,7,betabin,51,3,96
600,0.001,0.2,5000,51,3,7,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,8,wasserstein,51,3,106.774
600,0.001,0.2,5000,51,3,8,bhd,51,3,141.89
600,0.001,0.2,5000,51,3,8,betabin,51,3,96
600,0.001,0.2,5000,51,3,8,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,9,wasserstein,51,3,107.104
600,0.001,0.2,5000,51,3,9,bhd,51,3,143.487
600,0.001,0.2,5000,51,3,9,betabin,51,3,96
600,0.001,0.2,5000,51,3,9,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,10,wasserstein,51,3,106.293
600,0.001,0.2,5000,51,3,10,bhd,51,3,140.407
600,0.001,0.2,5000,51,3,10,betabin,51,3,96
600,0.001,0.2,5000,51,3,10,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,11,wasserstein,51,3,106.235
600,0.001,0.2,5000,51,3,11,bhd,51,3,135.242
600,0.001,0.2,5000,51,3,11,betabin,51,3,96
600,0.001,0.2,5000,51,3,11,betabin_dynamic,51,3,360
600,0.001,0.2,5000,51,3,12,wasserstein,51,3,106.546
600,0.001,0.2,5000,51,3,12,bhd,51,3,137.63
600,0.001,0.2,5000,51,3,12,betabin,51,3,96
600,0.001,0.2,5000,51,3,12,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,13,wasserstein,51,3,106.772
600,0.001,0.2,5000,51,3,13,bhd,51,3,135.48
600,0.001,0.2,5000,51,3,13,betabin,51,3,96
600,0.001,0.2,5000,51,3,13,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,14,wasserstein,51,3,106.854
600,0.001,0.2,5000,51,3,14,bhd,51,3,135.733
600,0.001,0.2,5000,51,3,14,betabin,51,3,96
600,0.001,0.2,5000,51,3,14,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,15,wasserstein,51,3,107.26
600,0.001,0.2,5000,51,3,15,bhd,51,3,139.696
600,0.001,0.2,5000,51,3,15,betabin,51,3,96
600,0.001,0.2,5000,51,3,15,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,16,wasserstein,51,3,107.107
600,0.001,0.2,5000,51,3,16,bhd,51,3,139.617
600,0.001,0.2,5000,51,3,16,betabin,51,3,96
600,0.001,0.2,5000,51,3,16,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,17,wasserstein,51,3,107.429
600,0.001,0.2,5000,51,3,17,bhd,51,3,142.202
600,0.001,0.2,5000,51,3,17,betabin,51,3,96
600,0.001,0.2,5000,51,3,17,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,18,wasserstein,51,3,107.596
600,0.001,0.2,5000,51,3,18,bhd,51,3,138.036
600,0.001,0.2,5000,51,3,18,betabin,51,3,96
600,0.001,0.2,5000,51,3,18,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,19,wasserstein,51,3,106.733
600,0.001,0.2,5000,51,3,19,bhd,51,3,140.524
600,0.001,0.2,5000,51,3,19,betabin,51,3,96
600,0.001,0.2,5000,51,3,19,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,3,20,wasserstein,51,3,106.731
600,0.001,0.2,5000,51,3,20,bhd,51,3,137.542
600,0.001,0.2,5000,51,3,20,betabin,51,3,96
600,0.001,0.2,5000,51,3,20,betabin_dynamic,51,3,NA
600,0.001,0.2,5000,51,6,1,wasserstein,51,6,109.443
600,0.001,0.2,5000,51,6,1,bhd,51,6,159.623
600,0.001,0.2,5000,51,6,1,betabin,51,6,96
600,0.001,0.2,5000,51,6,1,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,2,wasserstein,51,6,107.488
600,0.001,0.2,5000,51,6,2,bhd,51,6,158.158
600,0.001,0.2,5000,51,6,2,betabin,51,6,96
600,0.001,0.2,5000,51,6,2,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,3,wasserstein,51,6,107.438
600,0.001,0.2,5000,51,6,3,bhd,51,6,160.646
600,0.001,0.2,5000,51,6,3,betabin,51,6,96
600,0.001,0.2,5000,51,6,3,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,4,wasserstein,51,6,108.303
600,0.001,0.2,5000,51,6,4,bhd,51,6,155.448
600,0.001,0.2,5000,51,6,4,betabin,51,6,96
600,0.001,0.2,5000,51,6,4,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,5,wasserstein,51,6,107.799
600,0.001,0.2,5000,51,6,5,bhd,51,6,157.387
600,0.001,0.2,5000,51,6,5,betabin,51,6,96
600,0.001,0.2,5000,51,6,5,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,6,wasserstein,51,6,108.057
600,0.001,0.2,5000,51,6,6,bhd,51,6,161.486
600,0.001,0.2,5000,51,6,6,betabin,51,6,96
600,0.001,0.2,5000,51,6,6,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,7,wasserstein,51,6,108.374
600,0.001,0.2,5000,51,6,7,bhd,51,6,154.322
600,0.001,0.2,5000,51,6,7,betabin,51,6,96
600,0.001,0.2,5000,51,6,7,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,8,wasserstein,51,6,108.52
600,0.001,0.2,5000,51,6,8,bhd,51,6,157.92
600,0.001,0.2,5000,51,6,8,betabin,51,6,96
600,0.001,0.2,5000,51,6,8,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,9,wasserstein,51,6,108.719
600,0.001,0.2,5000,51,6,9,bhd,51,6,162.185
600,0.001,0.2,5000,51,6,9,betabin,51,6,96
600,0.001,0.2,5000,51,6,9,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,10,wasserstein,51,6,108.982
600,0.001,0.2,5000,51,6,10,bhd,51,6,157.468
600,0.001,0.2,5000,51,6,10,betabin,51,6,96
600,0.001,0.2,5000,51,6,10,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,11,wasserstein,51,6,108.904
600,0.001,0.2,5000,51,6,11,bhd,51,6,159.902
600,0.001,0.2,5000,51,6,11,betabin,51,6,96
600,0.001,0.2,5000,51,6,11,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,12,wasserstein,51,6,109.318
600,0.001,0.2,5000,51,6,12,bhd,51,6,159.343
600,0.001,0.2,5000,51,6,12,betabin,51,6,96
600,0.001,0.2,5000,51,6,12,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,13,wasserstein,51,6,108.321
600,0.001,0.2,5000,51,6,13,bhd,51,6,161.649
600,0.001,0.2,5000,51,6,13,betabin,51,6,96
600,0.001,0.2,5000,51,6,13,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,14,wasserstein,51,6,108.661
600,0.001,0.2,5000,51,6,14,bhd,51,6,159.159
600,0.001,0.2,5000,51,6,14,betabin,51,6,96
600,0.001,0.2,5000,51,6,14,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,15,wasserstein,51,6,107.212
600,0.001,0.2,5000,51,6,15,bhd,51,6,153.497
600,0.001,0.2,5000,51,6,15,betabin,51,6,96
600,0.001,0.2,5000,51,6,15,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,16,wasserstein,51,6,107.514
600,0.001,0.2,5000,51,6,16,bhd,51,6,149.114
600,0.001,0.2,5000,51,6,16,betabin,51,6,96
600,0.001,0.2,5000,51,6,16,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,17,wasserstein,51,6,106.624
600,0.001,0.2,5000,51,6,17,bhd,51,6,151.139
600,0.001,0.2,5000,51,6,17,betabin,51,6,96
600,0.001,0.2,5000,51,6,17,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,18,wasserstein,51,6,108.314
600,0.001,0.2,5000,51,6,18,bhd,51,6,161.316
600,0.001,0.2,5000,51,6,18,betabin,51,6,96
600,0.001,0.2,5000,51,6,18,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,19,wasserstein,51,6,108.91
600,0.001,0.2,5000,51,6,19,bhd,51,6,160.924
600,0.001,0.2,5000,51,6,19,betabin,51,6,96
600,0.001,0.2,5000,51,6,19,betabin_dynamic,51,6,NA
600,0.001,0.2,5000,51,6,20,wasserstein,51,6,108.909
600,0.001,0.2,5000,51,6,20,bhd,51,6,161.673
600,0.001,0.2,5000,51,6,20,betabin,51,6,96
600,0.001,0.2,5000,51,6,20,betabin_dynamic,51,6,NA
600,0.001,0.3,1000,15,3,1,wasserstein,15,3,159.26
600,0.001,0.3,1000,15,3,1,bhd,15,3,254.925
600,0.001,0.3,1000,15,3,1,betabin,15,3,144
600,0.001,0.3,1000,15,3,1,betabin_dynamic,15,3,NA
600,0.001,0.3,1000,15,3,2,wasserstein,15,3,161.41
600,0.001,0.3,1000,15,3,2,bhd,15,3,288.485
600,0.001,0.3,1000,15,3,2,betabin,15,3,144
600,0.001,0.3,1000,15,3,2,betabin_dynamic,15,3,540
600,0.001,0.3,1000,15,3,3,wasserstein,15,3,161.105
600,0.001,0.3,1000,15,3,3,bhd,15,3,285.78
600,0.001,0.3,1000,15,3,3,betabin,15,3,144
600,0.001,0.3,1000,15,3,3,betabin_dynamic,15,3,NA
600,0.001,0.3,1000,15,3,4,wasserstein,15,3,161.81
600,0.001,0.3,1000,15,3,4,bhd,15,3,270.515
600,0.001,0.3,1000,15,3,4,betabin,15,3,144
600,0.001,0.3,1000,15,3,4,betabin_dynamic,15,3,NA
600,0.001,0.3,1000,15,3,5,wasserstein,15,3,161.845
600,0.001,0.3,1000,15,3,5,bhd,15,3,268.08
600,0.001,0.3,1000,15,3,5,betabin,15,3,144
600,0.001,0.3,1000,15,3,5,betabin_dynamic,15,3,NA
600,0.001,0.3,1000,15,3,6,wasserstein,15,3,159.3
600,0.001,0.3,1000,15,3,6,bhd,15,3,263.35
600,0.001,0.3,1000,15,3,6,betabin,15,3,144
600,0.001,0.3,1000,15,3,6,betabin_dynamic,15,3,NA
600,0.001,0.3,1000,15,3,7,wasserstein,15,3,160.69
600,0.001,0.3,1000,15,3,7,bhd,15,3,269.635
600,0.001,0.3,1000,15,3,7,betabin,15,3,144
600,0.001,0.3,1000,15,3,7,betabin_dynamic,15,3,540
600,0.001,0.3,1000,15,3,8,wasserstein,15,3,161.405
600,0.001,0.3,1000,15,3,8,bhd,15,3,283.945
600,0.001,0.3,1000,15,3,8,betabin,15,3,144
600,0.001,0.3,1000,15,3,8,betabin_dynamic,15,3,NA
600,0.001,0.3,1000,15,3,9,wasserstein,15,3,160.99
600,0.001,0.3,1000,15,3,9,bhd,15,3,291.175
600,0.001,0.3,1000,15,3,9,betabin,15,3,144
600,0.001,0.3,1000,15,3,9,betabin_dynamic,15,3,NA
600,0.001,0.3,1000,15,3,10,wasserstein,15,3,161.54
600,0.001,0.3,1000,15,3,10,bhd,15,3,274.75
600,0.001,0.3,1000,15,3,10,betabin,15,3,144
600,0.001,0.3,1000,15,3,10,betabin_dynamic,15,3,540
600,0.001,0.3,1000,15,3,11,wasserstein,15,3,158.975
600,0.001,0.3,1000,15,3,11,bhd,15,3,254.77
600,0.001,0.3,1000,15,3,11,betabin,15,3,144
600,0.001,0.3,1000,15,3,11,betabin_dynamic,15,3,NA
600,0.001,0.3,1000,15,3,12,wasserstein,15,3,161.985
600,0.001,0.3,1000,15,3,12,bhd,15,3,283.575
600,0.001,0.3,1000,15,3,12,betabin,15,3,144
600,0.001,0.3,1000,15,3,12,betabin_dynamic,15,3,NA
600,0.001,0.3,1000,15,3,13,wasserstein,15,3,162.12
600,0.001,0.3,1000,15,3,13,bhd,15,3,283.255
600,0.001,0.3,1000,15,3,13,betabin,15,3,144
600,0.001,0.3,1000,15,3,13,betabin_dynamic,15,3,540
600,0.001,0.3,1000,15,3,14,wasserstein,15,3,163.13
600,0.001,0.3,1000,15,3,14,bhd,15,3,282.58
600,0.001,0.3,1000,15,3,14,betabin,15,3,144
600,0.001,0.3,1000,15,3,14,betabin_dynamic,15,3,NA
600,0.001,0.3,1000,15,3,15,wasserstein,15,3,161.115
600,0.001,0.3,1000,15,3,15,bhd,15,3,277.03
600,0.001,0.3,1000,15,3,15,betabin,15,3,144
600,0.001,0.3,1000,15,3,15,betabin_dynamic,15,3,NA
600,0.001,0.3,1000,15,3,16,wasserstein,15,3,158.585
600,0.001,0.3,1000,15,3,16,bhd,15,3,266.715
600,0.001,0.3,1000,15,3,16,betabin,15,3,144
600,0.001,0.3,1000,15,3,16,betabin_dynamic,15,3,540
600,0.001,0.3,1000,15,3,17,wasserstein,15,3,159.265
600,0.001,0.3,1000,15,3,17,bhd,15,3,275.47
600,0.001,0.3,1000,15,3,17,betabin,15,3,144
600,0.001,0.3,1000,15,3,17,betabin_dynamic,15,3,540
600,0.001,0.3,1000,15,3,18,wasserstein,15,3,160.415
600,0.001,0.3,1000,15,3,18,bhd,15,3,272.8
600,0.001,0.3,1000,15,3,18,betabin,15,3,144
600,0.001,0.3,1000,15,3,18,betabin_dynamic,15,3,NA
600,0.001,0.3,1000,15,3,19,wasserstein,15,3,162.245
600,0.001,0.3,1000,15,3,19,bhd,15,3,287.635
600,0.001,0.3,1000,15,3,19,betabin,15,3,144
600,0.001,0.3,1000,15,3,19,betabin_dynamic,15,3,NA
600,0.001,0.3,1000,15,3,20,wasserstein,15,3,163.075
600,0.001,0.3,1000,15,3,20,bhd,15,3,271.91
600,0.001,0.3,1000,15,3,20,betabin,15,3,144
600,0.001,0.3,1000,15,3,20,betabin_dynamic,15,3,NA
600,0.001,0.3,1000,15,6,1,wasserstein,15,6,164.43
600,0.001,0.3,1000,15,6,1,bhd,15,6,379.71
600,0.001,0.3,1000,15,6,1,betabin,15,6,144
600,0.001,0.3,1000,15,6,1,betabin_dynamic,15,6,NA
600,0.001,0.3,1000,15,6,2,wasserstein,15,6,167.095
600,0.001,0.3,1000,15,6,2,bhd,15,6,376.045
600,0.001,0.3,1000,15,6,2,betabin,15,6,144
600,0.001,0.3,1000,15,6,2,betabin_dynamic,15,6,1080
600,0.001,0.3,1000,15,6,3,wasserstein,15,6,163.76
600,0.001,0.3,1000,15,6,3,bhd,15,6,361.015
600,0.001,0.3,1000,15,6,3,betabin,15,6,144
600,0.001,0.3,1000,15,6,3,betabin_dynamic,15,6,1080
600,0.001,0.3,1000,15,6,4,wasserstein,15,6,167.445
600,0.001,0.3,1000,15,6,4,bhd,15,6,367.015
600,0.001,0.3,1000,15,6,4,betabin,15,6,144
600,0.001,0.3,1000,15,6,4,betabin_dynamic,15,6,NA
600,0.001,0.3,1000,15,6,5,wasserstein,15,6,165.43
600,0.001,0.3,1000,15,6,5,bhd,15,6,398.095
600,0.001,0.3,1000,15,6,5,betabin,15,6,144
600,0.001,0.3,1000,15,6,5,betabin_dynamic,15,6,NA
600,0.001,0.3,1000,15,6,6,wasserstein,15,6,159.74
600,0.001,0.3,1000,15,6,6,bhd,15,6,368.345
600,0.001,0.3,1000,15,6,6,betabin,15,6,144
600,0.001,0.3,1000,15,6,6,betabin_dynamic,15,6,NA
600,0.001,0.3,1000,15,6,7,wasserstein,15,6,168.765
600,0.001,0.3,1000,15,6,7,bhd,15,6,384.765
600,0.001,0.3,1000,15,6,7,betabin,15,6,144
600,0.001,0.3,1000,15,6,7,betabin_dynamic,15,6,NA
600,0.001,0.3,1000,15,6,8,wasserstein,15,6,171.445
600,0.001,0.3,1000,15,6,8,bhd,15,6,375.7
600,0.001,0.3,1000,15,6,8,betabin,15,6,144
600,0.001,0.3,1000,15,6,8,betabin_dynamic,15,6,NA
600,0.001,0.3,1000,15,6,9,wasserstein,15,6,159.745
600,0.001,0.3,1000,15,6,9,bhd,15,6,384.74
600,0.001,0.3,1000,15,6,9,betabin,15,6,144
600,0.001,0.3,1000,15,6,9,betabin_dynamic,15,6,NA
600,0.001,0.3,1000,15,6,10,wasserstein,15,6,165.43
600,0.001,0.3,1000,15,6,10,bhd,15,6,372.385
600,0.001,0.3,1000,15,6,10,betabin,15,6,144
600,0.001,0.3,1000,15,6,10,betabin_dynamic,15,6,NA
600,0.001,0.3,1000,15,6,11,wasserstein,15,6,164.425
600,0.001,0.3,1000,15,6,11,bhd,15,6,365.355
600,0.001,0.3,1000,15,6,11,betabin,15,6,144
600,0.001,0.3,1000,15,6,11,betabin_dynamic,15,6,NA
600,0.001,0.3,1000,15,6,12,wasserstein,15,6,166.425
600,0.001,0.3,1000,15,6,12,bhd,15,6,352.995
600,0.001,0.3,1000,15,6,12,betabin,15,6,144
600,0.001,0.3,1000,15,6,12,betabin_dynamic,15,6,1080
600,0.001,0.3,1000,15,6,13,wasserstein,15,6,162.76
600,0.001,0.3,1000,15,6,13,bhd,15,6,367.025
600,0.001,0.3,1000,15,6,13,betabin,15,6,144
600,0.001,0.3,1000,15,6,13,betabin_dynamic,15,6,1080
600,0.001,0.3,1000,15,6,14,wasserstein,15,6,165.76
600,0.001,0.3,1000,15,6,14,bhd,15,6,378.06
600,0.001,0.3,1000,15,6,14,betabin,15,6,144
600,0.001,0.3,1000,15,6,14,betabin_dynamic,15,6,NA
600,0.001,0.3,1000,15,6,15,wasserstein,15,6,165.435
600,0.001,0.3,1000,15,6,15,bhd,15,6,392.425
600,0.001,0.3,1000,15,6,15,betabin,15,6,144
600,0.001,0.3,1000,15,6,15,betabin_dynamic,15,6,NA
600,0.001,0.3,1000,15,6,16,wasserstein,15,6,162.09
600,0.001,0.3,1000,15,6,16,bhd,15,6,363.045
600,0.001,0.3,1000,15,6,16,betabin,15,6,144
600,0.001,0.3,1000,15,6,16,betabin_dynamic,15,6,NA
600,0.001,0.3,1000,15,6,17,wasserstein,15,6,165.095
600,0.001,0.3,1000,15,6,17,bhd,15,6,364.365
600,0.001,0.3,1000,15,6,17,betabin,15,6,144
600,0.001,0.3,1000,15,6,17,betabin_dynamic,15,6,1080
600,0.001,0.3,1000,15,6,18,wasserstein,15,6,162.08
600,0.001,0.3,1000,15,6,18,bhd,15,6,350.64
600,0.001,0.3,1000,15,6,18,betabin,15,6,144
600,0.001,0.3,1000,15,6,18,betabin_dynamic,15,6,1080
600,0.001,0.3,1000,15,6,19,wasserstein,15,6,161.42
600,0.001,0.3,1000,15,6,19,bhd,15,6,371.38
600,0.001,0.3,1000,15,6,19,betabin,15,6,144
600,0.001,0.3,1000,15,6,19,betabin_dynamic,15,6,NA
600,0.001,0.3,1000,15,6,20,wasserstein,15,6,164.755
600,0.001,0.3,1000,15,6,20,bhd,15,6,380.41
600,0.001,0.3,1000,15,6,20,betabin,15,6,144
600,0.001,0.3,1000,15,6,20,betabin_dynamic,15,6,1080
600,0.001,0.3,1000,51,3,1,wasserstein,51,3,155.545
600,0.001,0.3,1000,51,3,1,bhd,51,3,264.74
600,0.001,0.3,1000,51,3,1,betabin,51,3,144
600,0.001,0.3,1000,51,3,1,betabin_dynamic,51,3,NA
600,0.001,0.3,1000,51,3,2,wasserstein,51,3,155.26
600,0.001,0.3,1000,51,3,2,bhd,51,3,250.32
600,0.001,0.3,1000,51,3,2,betabin,51,3,144
600,0.001,0.3,1000,51,3,2,betabin_dynamic,51,3,NA
600,0.001,0.3,1000,51,3,3,wasserstein,51,3,153.76
600,0.001,0.3,1000,51,3,3,bhd,51,3,262.57
600,0.001,0.3,1000,51,3,3,betabin,51,3,144
600,0.001,0.3,1000,51,3,3,betabin_dynamic,51,3,NA
600,0.001,0.3,1000,51,3,4,wasserstein,51,3,155.615
600,0.001,0.3,1000,51,3,4,bhd,51,3,263.24
600,0.001,0.3,1000,51,3,4,betabin,51,3,144
600,0.001,0.3,1000,51,3,4,betabin_dynamic,51,3,NA
600,0.001,0.3,1000,51,3,5,wasserstein,51,3,156.025
600,0.001,0.3,1000,51,3,5,bhd,51,3,262
600,0.001,0.3,1000,51,3,5,betabin,51,3,144
600,0.001,0.3,1000,51,3,5,betabin_dynamic,51,3,NA
600,0.001,0.3,1000,51,3,6,wasserstein,51,3,157.215
600,0.001,0.3,1000,51,3,6,bhd,51,3,247.985
600,0.001,0.3,1000,51,3,6,betabin,51,3,144
600,0.001,0.3,1000,51,3,6,betabin_dynamic,51,3,NA
