"true_Nc","sample_prop","AFS","N_est"
2000,0.5,"uniform",1075.88
2000,0.5,"uniform",1011.64
2000,0.5,"uniform",1133.08
2000,0.5,"uniform",1110.64
2000,0.5,"uniform",1006.8
2000,0.5,"uniform",1128.24
2000,0.5,"uniform",1139.68
2000,0.5,"uniform",1114.16
2000,0.5,"uniform",1109.32
2000,0.5,"uniform",1121.2
2000,0.5,"uniform",1052.56
2000,0.5,"uniform",1090.4
2000,0.5,"uniform",1033.2
2000,0.5,"uniform",1045.08
2000,0.5,"uniform",1148.04
2000,0.5,"uniform",1107.56
2000,0.5,"uniform",1064.88
2000,0.5,"uniform",1097
2000,0.5,"uniform",1073.68
2000,0.5,"uniform",1103.16
2000,0.5,"uniform",1141.44
2000,0.5,"uniform",1032.32
2000,0.5,"uniform",1090.4
2000,0.5,"uniform",1036.28
50,0.6,"uniform",25.55
50,0.6,"uniform",25.8686868686869
50,0.6,"uniform",26.09
50,0.6,"uniform",25.9
50,0.6,"uniform",26.19
50,0.6,"uniform",25.91
50,0.6,"uniform",26.45
50,0.6,"uniform",26.15
50,0.6,"uniform",26.05
50,0.6,"uniform",26.6161616161616
50,0.6,"uniform",26.3030303030303
50,0.6,"uniform",26.6363636363636
50,0.6,"uniform",25.8484848484848
50,0.6,"uniform",26.38
50,0.6,"uniform",26.74
50,0.6,"uniform",26.6161616161616
50,0.6,"uniform",26.63
50,0.6,"uniform",26.010101010101
50,0.6,"uniform",26.93
50,0.6,"uniform",25.7373737373737
50,0.6,"uniform",25.7272727272727
50,0.6,"uniform",27.15
50,0.6,"uniform",25.7878787878788
50,0.6,"uniform",25.7777777777778
50,0.6,"uniform",26.3838383838384
50,0.6,"uniform",25.97
50,0.6,"uniform",26.2929292929293
50,0.6,"uniform",26.47
50,0.6,"uniform",26.2020202020202
50,0.6,"uniform",25.7171717171717
50,0.6,"uniform",26.42
50,0.6,"uniform",25.8282828282828
50,0.6,"uniform",25.67
50,0.6,"uniform",26.2828282828283
50,0.6,"uniform",25.7474747474747
50,0.6,"uniform",25.9292929292929
50,0.6,"uniform",27.3434343434343
50,0.6,"uniform",26.5555555555556
50,0.6,"uniform",26.4343434343434
50,0.6,"uniform",26.33
50,0.6,"uniform",26.5050505050505
50,0.6,"uniform",26.13
50,0.6,"uniform",26.4141414141414
50,0.6,"uniform",26.6060606060606
50,0.6,"uniform",26.5858585858586
50,0.6,"uniform",26.53
50,0.6,"uniform",25.9494949494949
50,0.6,"uniform",26.63
50,0.6,"uniform",26.1010101010101
50,0.6,"uniform",26.08
100,0.6,"uniform",54.03
100,0.6,"uniform",54.03
100,0.6,"uniform",54.72
100,0.6,"uniform",52.04
100,0.6,"uniform",52.88
100,0.6,"uniform",54.4
100,0.6,"uniform",55.1
100,0.6,"uniform",52.81
100,0.6,"uniform",55.24
100,0.6,"uniform",54.41
100,0.6,"uniform",54.21
100,0.6,"uniform",55.1
100,0.6,"uniform",54.35
100,0.6,"uniform",55.45
100,0.6,"uniform",55.68
100,0.6,"uniform",54.42
100,0.6,"uniform",53.73
100,0.6,"uniform",54.16
100,0.6,"uniform",54.2
100,0.6,"uniform",54.31
100,0.6,"uniform",54.61
100,0.6,"uniform",53.07
100,0.6,"uniform",55.44
100,0.6,"uniform",54.03
100,0.6,"uniform",53.8
100,0.6,"uniform",53.98
100,0.6,"uniform",52.85
100,0.6,"uniform",54.42
100,0.6,"uniform",54.12
100,0.6,"uniform",53.88
100,0.6,"uniform",54.5
100,0.6,"uniform",53.4
100,0.6,"uniform",54.23
100,0.6,"uniform",55.42
100,0.6,"uniform",53.81
100,0.6,"uniform",54.34
100,0.6,"uniform",54.38
100,0.6,"uniform",53.92
100,0.6,"uniform",53.85
100,0.6,"uniform",54.82
100,0.6,"uniform",53.05
100,0.6,"uniform",54.54
100,0.6,"uniform",55.41
100,0.6,"uniform",53.5
100,0.6,"uniform",55.5
100,0.6,"uniform",55.56
100,0.6,"uniform",54.84
100,0.6,"uniform",55
100,0.6,"uniform",53.64
100,0.6,"uniform",55.34
250,0.6,"uniform",137.17
250,0.6,"uniform",137.53
250,0.6,"uniform",137.22
250,0.6,"uniform",134.32
250,0.6,"uniform",133.77
250,0.6,"uniform",138.91
250,0.6,"uniform",139.65
250,0.6,"uniform",135.13
250,0.6,"uniform",138.03
250,0.6,"uniform",137.47
250,0.6,"uniform",139.03
250,0.6,"uniform",139.73
250,0.6,"uniform",139.04
250,0.6,"uniform",136.34
250,0.6,"uniform",134.96
250,0.6,"uniform",134.42
250,0.6,"uniform",134.98
250,0.6,"uniform",133.96
250,0.6,"uniform",136.03
250,0.6,"uniform",136.68
250,0.6,"uniform",134.78
250,0.6,"uniform",136.61
250,0.6,"uniform",137.13
250,0.6,"uniform",137.13
250,0.6,"uniform",136.7
250,0.6,"uniform",142.69
250,0.6,"uniform",136.4
250,0.6,"uniform",137.71
250,0.6,"uniform",134.19
250,0.6,"uniform",135.91
250,0.6,"uniform",132.06
250,0.6,"uniform",136.75
250,0.6,"uniform",132.23
250,0.6,"uniform",132.75
250,0.6,"uniform",132.49
250,0.6,"uniform",136.42
250,0.6,"uniform",140.67
250,0.6,"uniform",139.15
250,0.6,"uniform",137.18
250,0.6,"uniform",136
250,0.6,"uniform",136.93
250,0.6,"uniform",133.57
250,0.6,"uniform",137.63
250,0.6,"uniform",137.16
250,0.6,"uniform",140.77
250,0.6,"uniform",134.76
250,0.6,"uniform",134.46
250,0.6,"uniform",135.97
250,0.6,"uniform",136
250,0.6,"uniform",134.54
500,0.6,"uniform",279.24
500,0.6,"uniform",273.2
500,0.6,"uniform",289.03
500,0.6,"uniform",280.29
500,0.6,"uniform",290.24
500,0.6,"uniform",270.95
500,0.6,"uniform",280.98
500,0.6,"uniform",264.99
500,0.6,"uniform",273.61
500,0.6,"uniform",278.6
500,0.6,"uniform",269.12
500,0.6,"uniform",284.17
500,0.6,"uniform",309.59
500,0.6,"uniform",299.59
500,0.6,"uniform",280.45
500,0.6,"uniform",279.82
500,0.6,"uniform",285.76
500,0.6,"uniform",290.25
500,0.6,"uniform",263.72
500,0.6,"uniform",276.63
500,0.6,"uniform",274.6
500,0.6,"uniform",275.73
500,0.6,"uniform",275.71
500,0.6,"uniform",282.48
500,0.6,"uniform",297.52
500,0.6,"uniform",283.63
500,0.6,"uniform",292.31
500,0.6,"uniform",296.57
500,0.6,"uniform",270.67
500,0.6,"uniform",284.42
500,0.6,"uniform",288.92
500,0.6,"uniform",306.21
500,0.6,"uniform",280.69
500,0.6,"uniform",264.92
500,0.6,"uniform",275.68
500,0.6,"uniform",280.72
500,0.6,"uniform",291.65
500,0.6,"uniform",270.02
500,0.6,"uniform",277.67
500,0.6,"uniform",290.49
500,0.6,"uniform",270.71
500,0.6,"uniform",294.27
500,0.6,"uniform",290.48
500,0.6,"uniform",262.63
500,0.6,"uniform",299.33
500,0.6,"uniform",292.52
500,0.6,"uniform",293.02
500,0.6,"uniform",272.81
500,0.6,"uniform",271.63
500,0.6,"uniform",286.9
1000,0.6,"uniform",580.28
1000,0.6,"uniform",565.19
1000,0.6,"uniform",576.27
1000,0.6,"uniform",582.57
1000,0.6,"uniform",554.64
1000,0.6,"uniform",567.58
1000,0.6,"uniform",555.2
1000,0.6,"uniform",574.18
1000,0.6,"uniform",564.45
1000,0.6,"uniform",555.42
1000,0.6,"uniform",553.3
1000,0.6,"uniform",579.23
1000,0.6,"uniform",559.92
1000,0.6,"uniform",561.24
1000,0.6,"uniform",568.9
1000,0.6,"uniform",557.05
1000,0.6,"uniform",572.87
1000,0.6,"uniform",572.58
1000,0.6,"uniform",589.18
1000,0.6,"uniform",559.6
1000,0.6,"uniform",551.7
1000,0.6,"uniform",559.92
1000,0.6,"uniform",576.8
1000,0.6,"uniform",578.91
1000,0.6,"uniform",564.96
1000,0.6,"uniform",565.99
1000,0.6,"uniform",579.7
1000,0.6,"uniform",574.18
1000,0.6,"uniform",558.6
1000,0.6,"uniform",573.7
1000,0.6,"uniform",573.95
1000,0.6,"uniform",573.4
1000,0.6,"uniform",569.74
1000,0.6,"uniform",565.19
1000,0.6,"uniform",551.98
1000,0.6,"uniform",572.35
1000,0.6,"uniform",570.5
1000,0.6,"uniform",558.64
1000,0.6,"uniform",592.63
1000,0.6,"uniform",560.93
1000,0.6,"uniform",565.48
1000,0.6,"uniform",555.13
1000,0.6,"uniform",572.05
1000,0.6,"uniform",553.35
1000,0.6,"uniform",569.18
1000,0.6,"uniform",562.59
1000,0.6,"uniform",562.34
1000,0.6,"uniform",559.39
1000,0.6,"uniform",569.97
1000,0.6,"uniform",560.5
2000,0.6,"uniform",1202.26
2000,0.6,"uniform",1176.44
2000,0.6,"uniform",1154.8
2000,0.6,"uniform",1256.66
2000,0.6,"uniform",1207.09
2000,0.6,"uniform",1169.53
2000,0.6,"uniform",1179.6
2000,0.6,"uniform",1201.26
2000,0.6,"uniform",1183.29
2000,0.6,"uniform",1212.37
2000,0.6,"uniform",1231.86
2000,0.6,"uniform",1203.86
2000,0.6,"uniform",1227.09
2000,0.6,"uniform",1182.76
2000,0.6,"uniform",1236.07
2000,0.6,"uniform",1161.67
2000,0.6,"uniform",1188.02
2000,0.6,"uniform",1166.39
2000,0.6,"uniform",1194.95
2000,0.6,"uniform",1203.86
2000,0.6,"uniform",1229.76
2000,0.6,"uniform",1207.57
2000,0.6,"uniform",1205.95
2000,0.6,"uniform",1191.17
2000,0.6,"uniform",1171.67
2000,0.6,"uniform",1229.25
2000,0.6,"uniform",1147.92
2000,0.6,"uniform",1203.32
2000,0.6,"uniform",1173.79
2000,0.6,"uniform",1164.84
2000,0.6,"uniform",1192.82
2000,0.6,"uniform",1162.14
2000,0.6,"uniform",1219.17
2000,0.6,"uniform",1202.83
2000,0.6,"uniform",1204.95
2000,0.6,"uniform",1181.7
2000,0.6,"uniform",1221.84
2000,0.6,"uniform",1171.14
2000,0.6,"uniform",1196.49
2000,0.6,"uniform",1169.57
2000,0.6,"uniform",1206
2000,0.6,"uniform",1192.23
2000,0.6,"uniform",1204.9
2000,0.6,"uniform",1165.85
2000,0.6,"uniform",1172.74
2000,0.6,"uniform",1197.48
2000,0.6,"uniform",1221.35
2000,0.6,"uniform",1208.14
2000,0.6,"uniform",1197.52
2000,0.6,"uniform",1218.14
50,0.7,"uniform",30.06
50,0.7,"uniform",30.17
50,0.7,"uniform",29.87
50,0.7,"uniform",29.969696969697
50,0.7,"uniform",29.5454545454545
50,0.7,"uniform",30.010101010101
50,0.7,"uniform",30.1212121212121
50,0.7,"uniform",29.99
50,0.7,"uniform",29.6767676767677
50,0.7,"uniform",30.25
50,0.7,"uniform",30.56
50,0.7,"uniform",30.09
50,0.7,"uniform",30.34
50,0.7,"uniform",30.3232323232323
50,0.7,"uniform",30.040404040404
50,0.7,"uniform",29.8383838383838
50,0.7,"uniform",29.91
50,0.7,"uniform",29.86
50,0.7,"uniform",29.69
50,0.7,"uniform",29.72
50,0.7,"uniform",30.37
50,0.7,"uniform",30.2424242424242
50,0.7,"uniform",29.75
50,0.7,"uniform",29.6565656565657
50,0.7,"uniform",29.72
50,0.7,"uniform",29.64
50,0.7,"uniform",30.1818181818182
50,0.7,"uniform",30.02
50,0.7,"uniform",29.93
50,0.7,"uniform",30.3131313131313
50,0.7,"uniform",29.68
50,0.7,"uniform",30.63
50,0.7,"uniform",30.27
50,0.7,"uniform",30.2828282828283
50,0.7,"uniform",30.55
50,0.7,"uniform",29.9292929292929
50,0.7,"uniform",29.9393939393939
50,0.7,"uniform",30.15
50,0.7,"uniform",29.55
50,0.7,"uniform",31.04
50,0.7,"uniform",30.12
50,0.7,"uniform",30.66
50,0.7,"uniform",30.0606060606061
50,0.7,"uniform",30.13
50,0.7,"uniform",30.28
50,0.7,"uniform",29.72
50,0.7,"uniform",29.94
50,0.7,"uniform",30.63
50,0.7,"uniform",29.89
50,0.7,"uniform",30.35
100,0.7,"uniform",61.85
100,0.7,"uniform",61.54
100,0.7,"uniform",61.06
100,0.7,"uniform",60.36
100,0.7,"uniform",61.08
100,0.7,"uniform",60.23
100,0.7,"uniform",61.64
100,0.7,"uniform",60.78
100,0.7,"uniform",61.6868686868687
100,0.7,"uniform",61.53
100,0.7,"uniform",61.43
100,0.7,"uniform",60.39
100,0.7,"uniform",61.73
100,0.7,"uniform",60.37
100,0.7,"uniform",61.46
100,0.7,"uniform",59.64
100,0.7,"uniform",60.59
100,0.7,"uniform",60.31
100,0.7,"uniform",61.9
100,0.7,"uniform",61.9
100,0.7,"uniform",61.07
100,0.7,"uniform",60.48
100,0.7,"uniform",61.92
100,0.7,"uniform",61.84
100,0.7,"uniform",62.08
100,0.7,"uniform",61.28
100,0.7,"uniform",60.86
100,0.7,"uniform",60.88
100,0.7,"uniform",62.17
100,0.7,"uniform",61.89
100,0.7,"uniform",60.79
100,0.7,"uniform",62.45
100,0.7,"uniform",62.24
100,0.7,"uniform",60.93
100,0.7,"uniform",61.89
100,0.7,"uniform",61.34
100,0.7,"uniform",61.44
100,0.7,"uniform",60.99
100,0.7,"uniform",60.73
100,0.7,"uniform",62.75
100,0.7,"uniform",61.63
100,0.7,"uniform",61.67
100,0.7,"uniform",60.51
100,0.7,"uniform",61.48
100,0.7,"uniform",61.6060606060606
100,0.7,"uniform",61.97
100,0.7,"uniform",62.08
100,0.7,"uniform",60.42
100,0.7,"uniform",61.28
100,0.7,"uniform",60.35
250,0.7,"uniform",164.24
250,0.7,"uniform",161.6
250,0.7,"uniform",162.39
250,0.7,"uniform",159.67
250,0.7,"uniform",156.86
250,0.7,"uniform",161.51
250,0.7,"uniform",168.1
250,0.7,"uniform",162.79
250,0.7,"uniform",170.09
250,0.7,"uniform",159.21
250,0.7,"uniform",167.33
250,0.7,"uniform",164.96
250,0.7,"uniform",162.14
250,0.7,"uniform",163.83
250,0.7,"uniform",159.99
250,0.7,"uniform",164.98
250,0.7,"uniform",157.76
250,0.7,"uniform",159.81
250,0.7,"uniform",168.02
250,0.7,"uniform",163.23
250,0.7,"uniform",162.99
250,0.7,"uniform",165.98
250,0.7,"uniform",160.34
250,0.7,"uniform",164.97
250,0.7,"uniform",165.11
250,0.7,"uniform",161.54
250,0.7,"uniform",162.11
250,0.7,"uniform",166.16
250,0.7,"uniform",167.32
250,0.7,"uniform",157.23
250,0.7,"uniform",165.04
250,0.7,"uniform",163.25
250,0.7,"uniform",165.93
250,0.7,"uniform",169.1
250,0.7,"uniform",170.85
250,0.7,"uniform",162.85
250,0.7,"uniform",169.76
250,0.7,"uniform",159.75
250,0.7,"uniform",167.79
250,0.7,"uniform",162
250,0.7,"uniform",161.73
250,0.7,"uniform",164.63
250,0.7,"uniform",169.39
250,0.7,"uniform",167.85
250,0.7,"uniform",160.82
250,0.7,"uniform",172.86
250,0.7,"uniform",165.44
250,0.7,"uniform",160.84
250,0.7,"uniform",164.25
250,0.7,"uniform",164.83
500,0.7,"uniform",324.53
500,0.7,"uniform",326.96
500,0.7,"uniform",333.4
500,0.7,"uniform",325.4
500,0.7,"uniform",323.85
500,0.7,"uniform",318.13
500,0.7,"uniform",327.11
500,0.7,"uniform",331.25
500,0.7,"uniform",334.96
500,0.7,"uniform",328.77
500,0.7,"uniform",336.18
500,0.7,"uniform",327.46
500,0.7,"uniform",329.99
500,0.7,"uniform",333.4
500,0.7,"uniform",326.34
500,0.7,"uniform",330.34
500,0.7,"uniform",328.68
500,0.7,"uniform",324.66
500,0.7,"uniform",325.58
500,0.7,"uniform",339.52
500,0.7,"uniform",345.47
500,0.7,"uniform",337.25
500,0.7,"uniform",329.55
500,0.7,"uniform",329.55
500,0.7,"uniform",326.64
500,0.7,"uniform",330.78
500,0.7,"uniform",331.74
500,0.7,"uniform",331.87
500,0.7,"uniform",318
500,0.7,"uniform",329.03
500,0.7,"uniform",331.71
500,0.7,"uniform",328.77
500,0.7,"uniform",334.65
500,0.7,"uniform",324.3
500,0.7,"uniform",338.28
500,0.7,"uniform",335.72
500,0.7,"uniform",334.02
500,0.7,"uniform",327.11
500,0.7,"uniform",333.09
500,0.7,"uniform",329.39
500,0.7,"uniform",328.05
500,0.7,"uniform",334.08
500,0.7,"uniform",326.35
500,0.7,"uniform",329.26
500,0.7,"uniform",324.06
500,0.7,"uniform",332.93
500,0.7,"uniform",326.79
500,0.7,"uniform",337.85
500,0.7,"uniform",330.16
500,0.7,"uniform",335.44
1000,0.7,"uniform",672.05
1000,0.7,"uniform",670.85
1000,0.7,"uniform",661.02
1000,0.7,"uniform",665.95
1000,0.7,"uniform",652.4
1000,0.7,"uniform",670.84
1000,0.7,"uniform",666.52
1000,0.7,"uniform",667.47
1000,0.7,"uniform",673.3
1000,0.7,"uniform",660.98
1000,0.7,"uniform",676.09
1000,0.7,"uniform",663.19
1000,0.7,"uniform",669.3
1000,0.7,"uniform",654.24
1000,0.7,"uniform",661
1000,0.7,"uniform",663.16
1000,0.7,"uniform",670.82
1000,0.7,"uniform",664.63
1000,0.7,"uniform",682.22
1000,0.7,"uniform",664.39
1000,0.7,"uniform",673.61
1000,0.7,"uniform",671.16
1000,0.7,"uniform",655.16
1000,0.7,"uniform",657.95
1000,0.7,"uniform",668.08
1000,0.7,"uniform",667.74
1000,0.7,"uniform",656.08
1000,0.7,"uniform",662.22
1000,0.7,"uniform",685.58
1000,0.7,"uniform",667.43
1000,0.7,"uniform",647.53
1000,0.7,"uniform",662.19
1000,0.7,"uniform",668.69
1000,0.7,"uniform",660.42
1000,0.7,"uniform",662.82
1000,0.7,"uniform",676.04
1000,0.7,"uniform",674.52
1000,0.7,"uniform",672.07
1000,0.7,"uniform",672.43
1000,0.7,"uniform",663.72
1000,0.7,"uniform",667.77
1000,0.7,"uniform",673.35
1000,0.7,"uniform",667.73
1000,0.7,"uniform",667.09
1000,0.7,"uniform",665.68
1000,0.7,"uniform",667.81
1000,0.7,"uniform",651.14
1000,0.7,"uniform",672.72
1000,0.7,"uniform",647.83
1000,0.7,"uniform",662.54
2000,0.7,"uniform",1238.48
2000,0.7,"uniform",1206.5
2000,0.7,"uniform",1271.13
2000,0.7,"uniform",1217.54
2000,0.7,"uniform",1232.92
2000,0.7,"uniform",1214.49
2000,0.7,"uniform",1231.7
2000,0.7,"uniform",1224.93
2000,0.7,"uniform",1240.31
2000,0.7,"uniform",1207.72
2000,0.7,"uniform",1281.62
2000,0.7,"uniform",1240.36
2000,0.7,"uniform",1223.71
2000,0.7,"uniform",1245.29
2000,0.7,"uniform",1207.08
2000,0.7,"uniform",1227.99
2000,0.7,"uniform",1240.37
2000,0.7,"uniform",1226.76
2000,0.7,"uniform",1221.83
2000,0.7,"uniform",1268.67
2000,0.7,"uniform",1228.01
2000,0.7,"uniform",1232.3
2000,0.7,"uniform",1223.72
2000,0.7,"uniform",1234.19
2000,0.7,"uniform",1273.65
2000,0.7,"uniform",1222.47
2000,0.7,"uniform",1213.84
2000,0.7,"uniform",1232.34
2000,0.7,"uniform",1260.68
2000,0.7,"uniform",1239.72
2000,0.7,"uniform",1231.69
2000,0.7,"uniform",1201.5
2000,0.7,"uniform",1203.33
2000,0.7,"uniform",1300.7
2000,0.7,"uniform",1238.52
2000,0.7,"uniform",1240.32
2000,0.7,"uniform",1255.08
2000,0.7,"uniform",1268.69
2000,0.7,"uniform",1231.09
2000,0.7,"uniform",1261.87
2000,0.7,"uniform",1225.57
2000,0.7,"uniform",1264.97
2000,0.7,"uniform",1239.68
2000,0.7,"uniform",1303.15
2000,0.7,"uniform",1215.02
2000,0.7,"uniform",1228.03
2000,0.7,"uniform",1239.08
2000,0.7,"uniform",1285.94
2000,0.7,"uniform",1205.8
2000,0.7,"uniform",1202.13
50,0.8,"uniform",34.61
50,0.8,"uniform",34.59
50,0.8,"uniform",33.98
50,0.8,"uniform",34.4
50,0.8,"uniform",34.5
50,0.8,"uniform",34.6565656565657
50,0.8,"uniform",34.91
50,0.8,"uniform",34.78
50,0.8,"uniform",34.49
50,0.8,"uniform",35.06
50,0.8,"uniform",33.959595959596
50,0.8,"uniform",34.53
50,0.8,"uniform",34.3131313131313
50,0.8,"uniform",34.46
50,0.8,"uniform",34.27
50,0.8,"uniform",35
50,0.8,"uniform",33.96
50,0.8,"uniform",34.1313131313131
50,0.8,"uniform",34.62
50,0.8,"uniform",34.23
50,0.8,"uniform",34.59
50,0.8,"uniform",33.99
50,0.8,"uniform",34.23
50,0.8,"uniform",34.4141414141414
50,0.8,"uniform",34.3
50,0.8,"uniform",34.36
50,0.8,"uniform",34.27
50,0.8,"uniform",35.57
50,0.8,"uniform",34.36
50,0.8,"uniform",35.5454545454545
50,0.8,"uniform",34.16
50,0.8,"uniform",34.36
50,0.8,"uniform",34.75
50,0.8,"uniform",34.4343434343434
50,0.8,"uniform",34.3
50,0.8,"uniform",34.6262626262626
50,0.8,"uniform",34.030303030303
50,0.8,"uniform",34.06
50,0.8,"uniform",34.36
50,0.8,"uniform",34.33
50,0.8,"uniform",34.81
50,0.8,"uniform",34.72
50,0.8,"uniform",34.18
50,0.8,"uniform",34.3232323232323
50,0.8,"uniform",34.64
50,0.8,"uniform",34.48
50,0.8,"uniform",34.06
50,0.8,"uniform",34.32
50,0.8,"uniform",34.36
50,0.8,"uniform",34.48
100,0.8,"uniform",69.93
100,0.8,"uniform",70.63
100,0.8,"uniform",72.04
100,0.8,"uniform",71.45
100,0.8,"uniform",70.92
100,0.8,"uniform",71.15
100,0.8,"uniform",70.07
100,0.8,"uniform",69.43
100,0.8,"uniform",70.47
100,0.8,"uniform",70.57
100,0.8,"uniform",70.4
100,0.8,"uniform",71.23
100,0.8,"uniform",69.61
100,0.8,"uniform",70.41
100,0.8,"uniform",70.99
100,0.8,"uniform",71.07
100,0.8,"uniform",70.3
100,0.8,"uniform",71.92
100,0.8,"uniform",70.77
100,0.8,"uniform",70.96
100,0.8,"uniform",69.78
100,0.8,"uniform",70.11
100,0.8,"uniform",71.04
100,0.8,"uniform",71.2
100,0.8,"uniform",71.49
100,0.8,"uniform",69.85
100,0.8,"uniform",70.22
100,0.8,"uniform",71.19
100,0.8,"uniform",71.9
100,0.8,"uniform",70.16
100,0.8,"uniform",72.68
100,0.8,"uniform",71.65
100,0.8,"uniform",70.02
100,0.8,"uniform",70.24
100,0.8,"uniform",70.39
100,0.8,"uniform",70.79
100,0.8,"uniform",71.94
100,0.8,"uniform",70.48
100,0.8,"uniform",71.34
100,0.8,"uniform",71.3
100,0.8,"uniform",70.55
100,0.8,"uniform",70.71
100,0.8,"uniform",71.32
100,0.8,"uniform",70.74
100,0.8,"uniform",69.94
100,0.8,"uniform",71.12
100,0.8,"uniform",70.43
100,0.8,"uniform",69.82
100,0.8,"uniform",71.14
100,0.8,"uniform",70.84
250,0.8,"uniform",194.81
250,0.8,"uniform",186.05
250,0.8,"uniform",190.02
250,0.8,"uniform",182.36
250,0.8,"uniform",190.35
250,0.8,"uniform",193.23
250,0.8,"uniform",187.53
250,0.8,"uniform",185.85
250,0.8,"uniform",193.52
250,0.8,"uniform",184.18
250,0.8,"uniform",195.02
250,0.8,"uniform",187.76
250,0.8,"uniform",189.53
250,0.8,"uniform",184.85
250,0.8,"uniform",187.39
250,0.8,"uniform",195.71
250,0.8,"uniform",194.03
250,0.8,"uniform",198.48
250,0.8,"uniform",186.51
250,0.8,"uniform",182.32
250,0.8,"uniform",186.07
250,0.8,"uniform",189.68
250,0.8,"uniform",185.97
250,0.8,"uniform",187.42
250,0.8,"uniform",182.53
250,0.8,"uniform",184.53
250,0.8,"uniform",185.86
250,0.8,"uniform",184.74
250,0.8,"uniform",193.09
250,0.8,"uniform",191.16
250,0.8,"uniform",188.56
250,0.8,"uniform",188.03
250,0.8,"uniform",195.17
250,0.8,"uniform",188.34
250,0.8,"uniform",186.41
250,0.8,"uniform",188.69
250,0.8,"uniform",186.87
250,0.8,"uniform",188.81
250,0.8,"uniform",192.96
250,0.8,"uniform",185.23
250,0.8,"uniform",186.99
250,0.8,"uniform",182.27
250,0.8,"uniform",195.03
250,0.8,"uniform",188.29
250,0.8,"uniform",185.82
250,0.8,"uniform",193.08
250,0.8,"uniform",186.06
250,0.8,"uniform",179.27
250,0.8,"uniform",187.03
250,0.8,"uniform",188.46
500,0.8,"uniform",399.14
500,0.8,"uniform",340.59
500,0.8,"uniform",385.07
500,0.8,"uniform",372.29
500,0.8,"uniform",381.38
500,0.8,"uniform",355.02
500,0.8,"uniform",360.1
500,0.8,"uniform",397.74
500,0.8,"uniform",356.73
500,0.8,"uniform",372.4
500,0.8,"uniform",353.62
500,0.8,"uniform",369.77
500,0.8,"uniform",384.73
500,0.8,"uniform",371.54
500,0.8,"uniform",398.61
500,0.8,"uniform",404.78
500,0.8,"uniform",394.38
500,0.8,"uniform",396.66
500,0.8,"uniform",407.89
500,0.8,"uniform",373.28
500,0.8,"uniform",378.6
500,0.8,"uniform",388.22
500,0.8,"uniform",418.32
500,0.8,"uniform",387.53
500,0.8,"uniform",367.86
500,0.8,"uniform",377.68
500,0.8,"uniform",413.58
500,0.8,"uniform",355.04
500,0.8,"uniform",371.17
500,0.8,"uniform",387.54
500,0.8,"uniform",386.29
500,0.8,"uniform",373.79
500,0.8,"uniform",397.73
500,0.8,"uniform",378.04
500,0.8,"uniform",379.11
500,0.8,"uniform",398.45
500,0.8,"uniform",390.39
500,0.8,"uniform",370.02
500,0.8,"uniform",356.8
500,0.8,"uniform",425.35
500,0.8,"uniform",365.74
500,0.8,"uniform",421.48
500,0.8,"uniform",391.04
500,0.8,"uniform",389.12
500,0.8,"uniform",379.15
500,0.8,"uniform",376.78
500,0.8,"uniform",398.1
500,0.8,"uniform",410.76
500,0.8,"uniform",396.82
500,0.8,"uniform",398.27
1000,0.8,"uniform",825.81
1000,0.8,"uniform",820.17
1000,0.8,"uniform",799.4
1000,0.8,"uniform",819.19
1000,0.8,"uniform",817.4
1000,0.8,"uniform",842.72
1000,0.8,"uniform",835.67
1000,0.8,"uniform",837.86
1000,0.8,"uniform",849.08
1000,0.8,"uniform",859.36
1000,0.8,"uniform",828.66
1000,0.8,"uniform",818.77
1000,0.8,"uniform",844.88
1000,0.8,"uniform",826.52
1000,0.8,"uniform",838.9
1000,0.8,"uniform",814.51
1000,0.8,"uniform",836.4
1000,0.8,"uniform",781.45
1000,0.8,"uniform",866
1000,0.8,"uniform",846.64
1000,0.8,"uniform",832.21
1000,0.8,"uniform",823.7
1000,0.8,"uniform",839.27
1000,0.8,"uniform",826.24
1000,0.8,"uniform",854.01
1000,0.8,"uniform",853.02
1000,0.8,"uniform",831.44
1000,0.8,"uniform",820.6
1000,0.8,"uniform",811.38
1000,0.8,"uniform",785.68
1000,0.8,"uniform",828.67
1000,0.8,"uniform",809.27
1000,0.8,"uniform",842.39
1000,0.8,"uniform",844.55
1000,0.8,"uniform",839.59
1000,0.8,"uniform",814.19
1000,0.8,"uniform",831.83
1000,0.8,"uniform",815.29
1000,0.8,"uniform",825.86
1000,0.8,"uniform",830.78
1000,0.8,"uniform",831.57
1000,0.8,"uniform",833.56
1000,0.8,"uniform",832.53
1000,0.8,"uniform",832.83
1000,0.8,"uniform",792.37
1000,0.8,"uniform",820.56
1000,0.8,"uniform",814.24
1000,0.8,"uniform",794.9
1000,0.8,"uniform",826.16
1000,0.8,"uniform",836.39
2000,0.8,"uniform",1446.76
2000,0.8,"uniform",1480.59
2000,0.8,"uniform",1412.29
2000,0.8,"uniform",1448.13
2000,0.8,"uniform",1424.88
2000,0.8,"uniform",1448.86
2000,0.8,"uniform",1452.42
2000,0.8,"uniform",1439.03
2000,0.8,"uniform",1450.26
2000,0.8,"uniform",1453.83
2000,0.8,"uniform",1453.1
2000,0.8,"uniform",1471.39
2000,0.8,"uniform",1431.96
2000,0.8,"uniform",1430.55
2000,0.8,"uniform",1469.28
2000,0.8,"uniform",1434.07
